id,vendor_inco_term,shipment_mode,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date
11523,N/A - From RDC,Air,N/A - From RDC,16-Jan-08,16-Jan-08,16-Jan-08
11524,N/A - From RDC,Air,N/A - From RDC,20-Dec-07,16-Jan-08,16-Jan-08
11525,N/A - From RDC,Air,N/A - From RDC,25-Feb-08,25-Feb-08,25-Feb-08
11526,N/A - From RDC,Air,N/A - From RDC,5-Feb-08,5-Feb-08,5-Feb-08
11527,N/A - From RDC,Air,N/A - From RDC,5-Mar-08,5-Mar-08,5-Mar-08
11529,N/A - From RDC,Air,N/A - From RDC,3-Apr-08,3-Apr-08,3-Apr-08
11530,N/A - From RDC,Air,N/A - From RDC,13-Jun-08,13-Jun-08,13-Jun-08
11531,N/A - From RDC,Truck,N/A - From RDC,23-Jul-08,23-Jul-08,23-Jul-08
11532,N/A - From RDC,Air,N/A - From RDC,19-May-08,19-May-08,19-May-08
11533,N/A - From RDC,Air,N/A - From RDC,14-May-08,14-May-08,14-May-08
11535,N/A - From RDC,N/A,N/A - From RDC,28-Mar-08,28-Mar-08,28-Mar-08
11536,N/A - From RDC,Air,N/A - From RDC,19-Jun-08,19-Jun-08,19-Jun-08
11537,N/A - From RDC,Air,N/A - From RDC,2-Jun-08,2-Jun-08,2-Jun-08
11538,N/A - From RDC,N/A,N/A - From RDC,22-Apr-08,23-Apr-08,23-Apr-08
11539,N/A - From RDC,Air,N/A - From RDC,31-Jul-08,31-Jul-08,31-Jul-08
11541,N/A - From RDC,Air,N/A - From RDC,19-Mar-08,19-Mar-08,19-Mar-08
11542,N/A - From RDC,Air,N/A - From RDC,1-Jul-08,1-Jul-08,1-Jul-08
11543,N/A - From RDC,Air,N/A - From RDC,21-Apr-08,21-Apr-08,21-Apr-08
11545,N/A - From RDC,Air,N/A - From RDC,1-Apr-08,1-Apr-08,1-Apr-08
11547,N/A - From RDC,Air,N/A - From RDC,13-Mar-08,13-Mar-08,13-Mar-08
11548,N/A - From RDC,Air,N/A - From RDC,14-Mar-08,14-Mar-08,14-Mar-08
11550,N/A - From RDC,N/A,N/A - From RDC,7-Apr-08,7-Apr-08,7-Apr-08
11551,N/A - From RDC,Air,N/A - From RDC,11-Apr-08,11-Apr-08,11-Apr-08
11552,N/A - From RDC,Air,N/A - From RDC,6-Mar-08,6-Mar-08,6-Mar-08
11553,N/A - From RDC,Air,N/A - From RDC,14-Apr-08,14-Apr-08,14-Apr-08
11554,N/A - From RDC,Air,N/A - From RDC,22-May-08,22-May-08,22-May-08
11555,N/A - From RDC,Truck,N/A - From RDC,26-Jul-08,26-Jul-08,26-Jul-08
11556,N/A - From RDC,Truck,N/A - From RDC,23-Jul-08,23-Jul-08,23-Jul-08
11557,N/A - From RDC,Air,N/A - From RDC,20-May-08,20-May-08,20-May-08
11558,N/A - From RDC,Air,N/A - From RDC,10-Jul-08,10-Jul-08,10-Jul-08
11559,N/A - From RDC,Air,N/A - From RDC,26-Sep-08,26-Sep-08,26-Sep-08
11560,N/A - From RDC,Air,N/A - From RDC,11-Nov-08,11-Nov-08,11-Nov-08
11561,N/A - From RDC,Truck,N/A - From RDC,19-Nov-08,19-Nov-08,19-Nov-08
11562,N/A - From RDC,Air,N/A - From RDC,11-Dec-08,11-Dec-08,11-Dec-08
11563,N/A - From RDC,Truck,N/A - From RDC,23-Oct-08,23-Oct-08,23-Oct-08
11564,N/A - From RDC,Air,N/A - From RDC,21-Nov-08,21-Nov-08,21-Nov-08
11565,N/A - From RDC,Air,N/A - From RDC,3-Mar-09,3-Mar-09,3-Mar-09
11567,N/A - From RDC,Truck,N/A - From RDC,21-Oct-08,21-Oct-08,21-Oct-08
11568,N/A - From RDC,Truck,N/A - From RDC,15-Dec-08,15-Dec-08,15-Dec-08
11569,N/A - From RDC,Air,N/A - From RDC,6-Mar-09,6-Mar-09,6-Mar-09
11570,N/A - From RDC,Air,N/A - From RDC,17-Nov-08,17-Nov-08,17-Nov-08
11571,N/A - From RDC,Air,N/A - From RDC,17-Nov-08,17-Nov-08,17-Nov-08
11572,N/A - From RDC,Air,N/A - From RDC,17-Nov-08,17-Nov-08,17-Nov-08
11573,N/A - From RDC,Air,N/A - From RDC,17-Nov-08,17-Nov-08,17-Nov-08
11574,N/A - From RDC,Air,N/A - From RDC,26-Nov-08,26-Nov-08,26-Nov-08
11577,N/A - From RDC,Truck,N/A - From RDC,23-Sep-08,23-Sep-08,23-Sep-08
11578,N/A - From RDC,Truck,N/A - From RDC,12-Sep-08,12-Sep-08,12-Sep-08
11579,N/A - From RDC,Air,N/A - From RDC,12-Sep-08,12-Sep-08,12-Sep-08
11581,N/A - From RDC,Air,N/A - From RDC,10-Dec-08,10-Dec-08,10-Dec-08
11582,N/A - From RDC,Truck,N/A - From RDC,7-Nov-08,7-Nov-08,7-Nov-08
11583,N/A - From RDC,Air,N/A - From RDC,18-Dec-08,18-Dec-08,18-Dec-08
11584,N/A - From RDC,Truck,N/A - From RDC,31-Oct-08,31-Oct-08,31-Oct-08
11585,N/A - From RDC,Truck,N/A - From RDC,30-Oct-08,30-Oct-08,30-Oct-08
11586,N/A - From RDC,Truck,N/A - From RDC,30-Oct-08,30-Oct-08,30-Oct-08
11587,N/A - From RDC,Air,N/A - From RDC,4-Mar-09,4-Mar-09,4-Mar-09
11590,N/A - From RDC,Air,N/A - From RDC,1-Dec-08,1-Dec-08,1-Dec-08
11591,N/A - From RDC,Air,N/A - From RDC,3-Dec-08,3-Dec-08,3-Dec-08
11592,N/A - From RDC,Air,N/A - From RDC,9-Dec-08,9-Dec-08,9-Dec-08
11593,N/A - From RDC,Air,N/A - From RDC,4-Nov-08,4-Nov-08,4-Nov-08
11594,N/A - From RDC,Air,N/A - From RDC,4-Nov-08,4-Nov-08,4-Nov-08
11595,N/A - From RDC,Air,N/A - From RDC,17-Mar-09,17-Mar-09,17-Mar-09
11596,N/A - From RDC,N/A,N/A - From RDC,15-Sep-08,15-Sep-08,15-Sep-08
11597,N/A - From RDC,Air,N/A - From RDC,21-Feb-09,21-Feb-09,21-Feb-09
11598,N/A - From RDC,Air,N/A - From RDC,5-Sep-08,5-Sep-08,5-Sep-08
11600,N/A - From RDC,Air,N/A - From RDC,26-Feb-09,26-Feb-09,26-Feb-09
11601,N/A - From RDC,Air,N/A - From RDC,1-Dec-08,1-Dec-08,1-Dec-08
11602,N/A - From RDC,Air,N/A - From RDC,9-Jan-09,9-Jan-09,9-Jan-09
11603,N/A - From RDC,Air,N/A - From RDC,3-Mar-09,3-Mar-09,3-Mar-09
11605,N/A - From RDC,Air,N/A - From RDC,25-Sep-08,25-Sep-08,25-Sep-08
11606,N/A - From RDC,Air,N/A - From RDC,26-Sep-08,26-Sep-08,26-Sep-08
11607,N/A - From RDC,Air,N/A - From RDC,5-Mar-09,5-Mar-09,5-Mar-09
11608,N/A - From RDC,Air,N/A - From RDC,3-Mar-09,3-Mar-09,3-Mar-09
11609,N/A - From RDC,Air,N/A - From RDC,3-Mar-09,3-Mar-09,3-Mar-09
11610,N/A - From RDC,Air,N/A - From RDC,1-Apr-09,1-Apr-09,1-Apr-09
11612,N/A - From RDC,Truck,N/A - From RDC,27-Aug-08,27-Aug-08,27-Aug-08
11613,N/A - From RDC,Air,N/A - From RDC,24-Aug-08,24-Aug-08,24-Aug-08
11614,N/A - From RDC,Air,N/A - From RDC,4-Nov-08,4-Nov-08,4-Nov-08
11615,N/A - From RDC,Air,N/A - From RDC,19-Jan-09,19-Jan-09,19-Jan-09
11616,N/A - From RDC,Air,N/A - From RDC,9-Jan-09,9-Jan-09,9-Jan-09
11617,N/A - From RDC,Air,N/A - From RDC,9-Jan-09,9-Jan-09,9-Jan-09
11618,N/A - From RDC,Air,N/A - From RDC,18-Feb-09,18-Feb-09,18-Feb-09
11619,N/A - From RDC,Air,N/A - From RDC,4-Mar-09,4-Mar-09,4-Mar-09
11620,N/A - From RDC,Air Charter,N/A - From RDC,19-Mar-09,19-Mar-09,19-Mar-09
11622,N/A - From RDC,Air,N/A - From RDC,24-Mar-09,24-Mar-09,24-Mar-09
11623,N/A - From RDC,Air,N/A - From RDC,24-Mar-09,24-Mar-09,24-Mar-09
11624,N/A - From RDC,Air,N/A - From RDC,24-Mar-09,24-Mar-09,24-Mar-09
11626,N/A - From RDC,Truck,N/A - From RDC,28-Oct-08,28-Oct-08,28-Oct-08
11627,N/A - From RDC,Air,N/A - From RDC,19-Jan-09,19-Jan-09,19-Jan-09
11628,N/A - From RDC,Air,N/A - From RDC,14-Nov-08,14-Nov-08,14-Nov-08
11629,N/A - From RDC,Air,N/A - From RDC,2-Apr-09,2-Apr-09,2-Apr-09
11630,N/A - From RDC,Air,N/A - From RDC,30-Apr-09,30-Apr-09,30-Apr-09
11634,N/A - From RDC,Air,N/A - From RDC,19-May-09,19-May-09,19-May-09
11635,N/A - From RDC,Air Charter,N/A - From RDC,8-May-09,8-May-09,8-May-09
11636,N/A - From RDC,Air,N/A - From RDC,22-May-09,22-May-09,22-May-09
11637,N/A - From RDC,Air,N/A - From RDC,1-Jun-09,1-Jun-09,1-Jun-09
11638,N/A - From RDC,Truck,N/A - From RDC,8-Jun-09,8-Jun-09,8-Jun-09
11639,N/A - From RDC,Truck,N/A - From RDC,28-Jun-09,28-Jun-09,28-Jun-09
11640,N/A - From RDC,Truck,N/A - From RDC,12-Aug-09,12-Aug-09,12-Aug-09
11641,N/A - From RDC,Truck,N/A - From RDC,12-Aug-09,12-Aug-09,12-Aug-09
11646,N/A - From RDC,Air,N/A - From RDC,23-Jun-09,23-Jun-09,23-Jun-09
11647,N/A - From RDC,Air Charter,N/A - From RDC,16-Jun-09,16-Jun-09,16-Jun-09
11652,N/A - From RDC,Air,N/A - From RDC,18-Jun-09,18-Jun-09,18-Jun-09
11653,N/A - From RDC,Air,N/A - From RDC,18-Jun-09,18-Jun-09,18-Jun-09
11654,N/A - From RDC,Air,N/A - From RDC,23-Jun-09,23-Jun-09,23-Jun-09
11655,N/A - From RDC,Air,N/A - From RDC,22-Jun-09,22-Jun-09,22-Jun-09
11656,N/A - From RDC,Truck,N/A - From RDC,22-Jun-09,22-Jun-09,22-Jun-09
11657,N/A - From RDC,Air,N/A - From RDC,8-Jul-09,8-Jul-09,8-Jul-09
11660,N/A - From RDC,Air,N/A - From RDC,14-Jul-09,14-Jul-09,14-Jul-09
11662,N/A - From RDC,Truck,N/A - From RDC,4-Sep-09,4-Sep-09,4-Sep-09
11663,N/A - From RDC,Truck,N/A - From RDC,27-Aug-09,27-Aug-09,27-Aug-09
11664,N/A - From RDC,Air,N/A - From RDC,3-Sep-09,3-Sep-09,3-Sep-09
11665,N/A - From RDC,Air Charter,N/A - From RDC,4-Aug-09,4-Aug-09,4-Aug-09
11666,N/A - From RDC,Air Charter,N/A - From RDC,4-Aug-09,4-Aug-09,4-Aug-09
11667,N/A - From RDC,Air Charter,N/A - From RDC,4-Aug-09,4-Aug-09,4-Aug-09
11668,N/A - From RDC,Air,N/A - From RDC,4-Aug-09,4-Aug-09,4-Aug-09
11669,N/A - From RDC,Air,N/A - From RDC,15-Sep-09,15-Sep-09,15-Sep-09
11670,N/A - From RDC,Air,N/A - From RDC,31-Jul-09,31-Jul-09,31-Jul-09
11672,N/A - From RDC,Truck,N/A - From RDC,17-Aug-09,17-Aug-09,17-Aug-09
11673,N/A - From RDC,Truck,N/A - From RDC,15-Sep-09,15-Sep-09,15-Sep-09
11674,N/A - From RDC,Air,N/A - From RDC,25-Aug-09,25-Aug-09,25-Aug-09
11675,N/A - From RDC,Air,N/A - From RDC,25-Aug-09,25-Aug-09,25-Aug-09
11677,N/A - From RDC,Truck,N/A - From RDC,21-Aug-09,21-Aug-09,21-Aug-09
11678,N/A - From RDC,Air,N/A - From RDC,24-Aug-09,24-Aug-09,24-Aug-09
11679,N/A - From RDC,Air,N/A - From RDC,8-Sep-09,8-Sep-09,8-Sep-09
11680,N/A - From RDC,Air,N/A - From RDC,11-Sep-09,11-Sep-09,11-Sep-09
11681,N/A - From RDC,Truck,N/A - From RDC,19-Oct-09,19-Oct-09,19-Oct-09
11682,N/A - From RDC,Air,N/A - From RDC,16-Sep-09,16-Sep-09,16-Sep-09
11683,N/A - From RDC,Air,N/A - From RDC,25-Sep-09,25-Sep-09,25-Sep-09
11684,N/A - From RDC,Air Charter,N/A - From RDC,20-Oct-09,20-Oct-09,20-Oct-09
11685,N/A - From RDC,Air Charter,N/A - From RDC,20-Oct-09,20-Oct-09,20-Oct-09
11687,N/A - From RDC,Truck,N/A - From RDC,7-Oct-09,7-Oct-09,7-Oct-09
11688,N/A - From RDC,Air,N/A - From RDC,7-Nov-09,7-Nov-09,7-Nov-09
11689,N/A - From RDC,Air,N/A - From RDC,12-Oct-09,12-Oct-09,12-Oct-09
11740,N/A - From RDC,N/A,N/A - From RDC,19-Jul-07,19-Jul-07,19-Jul-07
11690,N/A - From RDC,Truck,N/A - From RDC,26-Oct-09,26-Oct-09,26-Oct-09
11691,N/A - From RDC,Air,N/A - From RDC,20-Oct-09,20-Oct-09,20-Oct-09
11692,N/A - From RDC,Air,N/A - From RDC,18-Dec-09,18-Dec-09,18-Dec-09
11693,N/A - From RDC,Air,N/A - From RDC,18-Nov-09,18-Nov-09,18-Nov-09
11694,N/A - From RDC,Air,N/A - From RDC,24-Nov-09,24-Nov-09,24-Nov-09
11695,N/A - From RDC,Truck,N/A - From RDC,29-Oct-09,29-Oct-09,29-Oct-09
11697,N/A - From RDC,Air,N/A - From RDC,26-Nov-09,26-Nov-09,26-Nov-09
11698,N/A - From RDC,Air,N/A - From RDC,1-Feb-07,1-Feb-07,1-Feb-07
11703,N/A - From RDC,N/A,N/A - From RDC,22-Feb-07,22-Feb-07,22-Feb-07
11706,N/A - From RDC,Air,N/A - From RDC,8-Mar-07,8-Mar-07,8-Mar-07
11707,N/A - From RDC,N/A,N/A - From RDC,3-May-07,3-May-07,3-May-07
11708,N/A - From RDC,Air,N/A - From RDC,4-May-07,4-May-07,4-May-07
11709,N/A - From RDC,N/A,N/A - From RDC,17-Apr-07,17-Apr-07,17-Apr-07
11710,N/A - From RDC,N/A,N/A - From RDC,17-Apr-07,17-Apr-07,17-Apr-07
11711,N/A - From RDC,N/A,N/A - From RDC,11-May-07,11-May-07,11-May-07
11712,N/A - From RDC,Air,N/A - From RDC,8-May-07,8-May-07,8-May-07
11713,N/A - From RDC,N/A,N/A - From RDC,4-May-07,4-May-07,4-May-07
11714,N/A - From RDC,N/A,N/A - From RDC,30-Apr-07,30-Apr-07,30-Apr-07
11715,N/A - From RDC,N/A,N/A - From RDC,7-Jun-07,7-Jun-07,7-Jun-07
11716,N/A - From RDC,N/A,N/A - From RDC,30-Apr-07,30-Apr-07,30-Apr-07
11718,N/A - From RDC,N/A,N/A - From RDC,30-Apr-07,30-Apr-07,30-Apr-07
11719,N/A - From RDC,Air,N/A - From RDC,17-Apr-07,17-Apr-07,17-Apr-07
11721,N/A - From RDC,N/A,N/A - From RDC,4-May-07,4-May-07,4-May-07
11722,N/A - From RDC,N/A,N/A - From RDC,30-Apr-07,30-Apr-07,30-Apr-07
11723,N/A - From RDC,N/A,N/A - From RDC,30-Apr-07,30-Apr-07,30-Apr-07
11724,N/A - From RDC,N/A,N/A - From RDC,12-Jun-07,12-Jun-07,12-Jun-07
11725,N/A - From RDC,Air,N/A - From RDC,26-Jun-07,26-Jun-07,26-Jun-07
11731,N/A - From RDC,N/A,N/A - From RDC,5-Jul-07,5-Jul-07,5-Jul-07
11732,N/A - From RDC,Air,N/A - From RDC,6-Jul-07,6-Jul-07,6-Jul-07
11733,N/A - From RDC,N/A,N/A - From RDC,26-Jun-07,26-Jun-07,26-Jun-07
11735,N/A - From RDC,N/A,N/A - From RDC,20-May-07,20-May-07,20-May-07
11737,N/A - From RDC,Truck,N/A - From RDC,15-Oct-07,15-Oct-07,15-Oct-07
11738,N/A - From RDC,Truck,N/A - From RDC,17-Aug-07,17-Aug-07,17-Aug-07
11739,N/A - From RDC,Truck,N/A - From RDC,17-Aug-07,17-Aug-07,17-Aug-07
11741,N/A - From RDC,Air,N/A - From RDC,22-Aug-07,22-Aug-07,22-Aug-07
11742,N/A - From RDC,Air,N/A - From RDC,22-Aug-07,22-Aug-07,22-Aug-07
11743,N/A - From RDC,N/A,N/A - From RDC,7-Aug-07,7-Aug-07,7-Aug-07
11744,N/A - From RDC,Air,N/A - From RDC,30-Jul-07,30-Jul-07,30-Jul-07
11745,N/A - From RDC,N/A,N/A - From RDC,9-Jul-07,9-Jul-07,9-Jul-07
11747,N/A - From RDC,Air,N/A - From RDC,30-Jul-07,30-Jul-07,30-Jul-07
11749,N/A - From RDC,Air,N/A - From RDC,18-Jul-07,18-Jul-07,18-Jul-07
11750,N/A - From RDC,N/A,N/A - From RDC,27-Jul-07,27-Jul-07,27-Jul-07
11751,N/A - From RDC,Air,N/A - From RDC,15-Aug-07,15-Aug-07,15-Aug-07
11753,N/A - From RDC,N/A,N/A - From RDC,10-Sep-07,10-Sep-07,10-Sep-07
11754,N/A - From RDC,N/A,N/A - From RDC,26-Sep-07,26-Sep-07,26-Sep-07
11755,N/A - From RDC,Air,N/A - From RDC,21-Sep-07,21-Sep-07,21-Sep-07
11756,N/A - From RDC,Air,N/A - From RDC,21-Sep-07,21-Sep-07,21-Sep-07
11757,N/A - From RDC,N/A,N/A - From RDC,24-Aug-07,24-Aug-07,24-Aug-07
11758,N/A - From RDC,N/A,N/A - From RDC,24-Aug-07,24-Aug-07,24-Aug-07
11761,N/A - From RDC,Truck,N/A - From RDC,24-Aug-07,24-Aug-07,24-Aug-07
11762,N/A - From RDC,Truck,N/A - From RDC,28-Aug-07,28-Aug-07,28-Aug-07
11764,N/A - From RDC,N/A,N/A - From RDC,28-Aug-07,28-Aug-07,28-Aug-07
11765,N/A - From RDC,Air,N/A - From RDC,29-Aug-07,29-Aug-07,29-Aug-07
11766,N/A - From RDC,N/A,N/A - From RDC,30-Aug-07,30-Aug-07,30-Aug-07
11767,N/A - From RDC,N/A,N/A - From RDC,30-Aug-07,30-Aug-07,30-Aug-07
11769,N/A - From RDC,Air,N/A - From RDC,21-Sep-07,21-Sep-07,21-Sep-07
11780,N/A - From RDC,N/A,N/A - From RDC,31-Aug-07,31-Aug-07,31-Aug-07
11787,N/A - From RDC,Truck,N/A - From RDC,20-Sep-07,20-Sep-07,20-Sep-07
11792,N/A - From RDC,Air,N/A - From RDC,15-Oct-07,15-Oct-07,15-Oct-07
11798,N/A - From RDC,N/A,N/A - From RDC,29-Oct-07,29-Oct-07,29-Oct-07
11799,N/A - From RDC,N/A,N/A - From RDC,29-Oct-07,29-Oct-07,29-Oct-07
11801,N/A - From RDC,Air,N/A - From RDC,4-Dec-07,4-Dec-07,4-Dec-07
11802,N/A - From RDC,Air,N/A - From RDC,22-Nov-07,22-Nov-07,22-Nov-07
11803,N/A - From RDC,Air,N/A - From RDC,14-Dec-07,14-Dec-07,14-Dec-07
11804,N/A - From RDC,Air,N/A - From RDC,13-Nov-07,13-Nov-07,13-Nov-07
11805,N/A - From RDC,Air,N/A - From RDC,29-Nov-07,29-Nov-07,29-Nov-07
11994,N/A - From RDC,Truck,N/A - From RDC,4-Sep-09,4-Sep-09,4-Sep-09
11806,N/A - From RDC,Air,N/A - From RDC,29-Nov-07,29-Nov-07,29-Nov-07
11807,N/A - From RDC,Air,N/A - From RDC,12-Nov-07,12-Nov-07,12-Nov-07
11808,N/A - From RDC,Air,N/A - From RDC,9-Nov-07,9-Nov-07,9-Nov-07
11810,N/A - From RDC,Air,N/A - From RDC,16-Nov-07,16-Nov-07,16-Nov-07
11811,N/A - From RDC,Air,N/A - From RDC,22-Nov-07,22-Nov-07,22-Nov-07
11812,N/A - From RDC,Air,N/A - From RDC,22-Nov-07,22-Nov-07,22-Nov-07
11813,N/A - From RDC,Air,N/A - From RDC,22-Nov-07,22-Nov-07,22-Nov-07
11814,N/A - From RDC,Air,N/A - From RDC,5-Dec-07,5-Dec-07,5-Dec-07
11815,N/A - From RDC,Air,N/A - From RDC,16-Nov-07,16-Nov-07,16-Nov-07
11817,N/A - From RDC,Air,N/A - From RDC,25-Jan-08,25-Jan-08,25-Jan-08
11818,N/A - From RDC,N/A,N/A - From RDC,22-Feb-08,22-Feb-08,22-Feb-08
11821,N/A - From RDC,Air,N/A - From RDC,5-Dec-07,5-Dec-07,5-Dec-07
11824,N/A - From RDC,N/A,N/A - From RDC,20-Dec-07,20-Dec-07,20-Dec-07
11825,N/A - From RDC,N/A,N/A - From RDC,2-Jan-08,2-Jan-08,2-Jan-08
11826,N/A - From RDC,Air,N/A - From RDC,17-Dec-07,17-Dec-07,17-Dec-07
11827,N/A - From RDC,Air,N/A - From RDC,9-Jan-08,9-Jan-08,9-Jan-08
11830,N/A - From RDC,Air,N/A - From RDC,20-Dec-07,20-Dec-07,20-Dec-07
11832,N/A - From RDC,Air,N/A - From RDC,14-Jan-08,14-Jan-08,14-Jan-08
11833,N/A - From RDC,Air,N/A - From RDC,15-Jan-08,15-Jan-08,15-Jan-08
11834,N/A - From RDC,Air,N/A - From RDC,31-Jan-08,31-Jan-08,31-Jan-08
11837,N/A - From RDC,Air,N/A - From RDC,9-Jan-08,9-Jan-08,9-Jan-08
11839,N/A - From RDC,Air,N/A - From RDC,29-Jan-08,29-Jan-08,29-Jan-08
11840,N/A - From RDC,Air,N/A - From RDC,28-Jan-08,28-Jan-08,28-Jan-08
11841,N/A - From RDC,N/A,N/A - From RDC,21-Jan-08,26-Nov-07,26-Nov-07
11842,N/A - From RDC,Air,N/A - From RDC,15-Jan-08,15-Jan-08,15-Jan-08
11843,N/A - From RDC,Air,N/A - From RDC,28-Dec-07,15-Jan-08,15-Jan-08
11845,N/A - From RDC,Air,N/A - From RDC,1-Feb-08,1-Feb-08,1-Feb-08
11846,N/A - From RDC,Air,N/A - From RDC,11-Mar-08,11-Mar-08,11-Mar-08
11847,N/A - From RDC,Air,N/A - From RDC,11-Mar-08,11-Mar-08,11-Mar-08
11850,N/A - From RDC,Air,N/A - From RDC,29-Jan-08,29-Jan-08,29-Jan-08
11851,N/A - From RDC,Air,N/A - From RDC,25-Feb-08,25-Feb-08,25-Feb-08
11852,N/A - From RDC,Air,N/A - From RDC,5-Feb-08,5-Feb-08,5-Feb-08
11854,N/A - From RDC,Truck,N/A - From RDC,28-Dec-07,28-Dec-07,28-Dec-07
11855,N/A - From RDC,Air,N/A - From RDC,5-Mar-08,5-Mar-08,5-Mar-08
11856,N/A - From RDC,Air,N/A - From RDC,5-Mar-08,5-Mar-08,5-Mar-08
11857,N/A - From RDC,Air,N/A - From RDC,31-Mar-08,31-Mar-08,31-Mar-08
11858,N/A - From RDC,Air,N/A - From RDC,18-Apr-08,18-Apr-08,18-Apr-08
11859,N/A - From RDC,Truck,N/A - From RDC,23-Jul-08,23-Jul-08,23-Jul-08
11860,N/A - From RDC,Air,N/A - From RDC,18-Jun-08,18-Jun-08,18-Jun-08
11861,N/A - From RDC,Air,N/A - From RDC,14-May-08,14-May-08,14-May-08
11862,N/A - From RDC,Air,N/A - From RDC,14-May-08,14-May-08,14-May-08
11863,N/A - From RDC,Air,N/A - From RDC,20-May-08,20-May-08,20-May-08
11864,N/A - From RDC,Air,N/A - From RDC,29-May-08,29-May-08,29-May-08
11865,N/A - From RDC,Air,N/A - From RDC,27-May-08,27-May-08,27-May-08
11866,N/A - From RDC,Air,N/A - From RDC,11-Jun-08,11-Jun-08,11-Jun-08
11867,N/A - From RDC,Air,N/A - From RDC,2-Jun-08,2-Jun-08,2-Jun-08
11868,N/A - From RDC,Truck,N/A - From RDC,17-Jun-08,17-Jun-08,17-Jun-08
11869,N/A - From RDC,Air,N/A - From RDC,31-Mar-08,31-Mar-08,31-Mar-08
11870,N/A - From RDC,N/A,N/A - From RDC,21-Feb-08,21-Feb-08,21-Feb-08
11873,N/A - From RDC,Air,N/A - From RDC,27-Mar-08,27-Mar-08,27-Mar-08
11874,N/A - From RDC,N/A,N/A - From RDC,27-Mar-08,27-Mar-08,27-Mar-08
11875,N/A - From RDC,Air,N/A - From RDC,19-Jun-08,19-Jun-08,19-Jun-08
11876,N/A - From RDC,Air,N/A - From RDC,2-Jun-08,2-Jun-08,2-Jun-08
11877,N/A - From RDC,Air,N/A - From RDC,27-Jun-08,27-Jun-08,27-Jun-08
11878,N/A - From RDC,N/A,N/A - From RDC,28-Mar-08,28-Mar-08,28-Mar-08
11879,N/A - From RDC,Air,N/A - From RDC,16-Jul-08,16-Jul-08,16-Jul-08
11880,N/A - From RDC,Air,N/A - From RDC,26-May-08,26-May-08,26-May-08
11881,N/A - From RDC,Air,N/A - From RDC,2-Jun-08,2-Jun-08,2-Jun-08
11882,N/A - From RDC,Air,N/A - From RDC,9-Jun-08,9-Jun-08,9-Jun-08
11883,N/A - From RDC,Air,N/A - From RDC,23-Apr-08,23-Apr-08,23-Apr-08
11884,N/A - From RDC,Air,N/A - From RDC,8-Apr-08,8-Apr-08,8-Apr-08
11887,N/A - From RDC,Air,N/A - From RDC,11-Jul-08,11-Jul-08,11-Jul-08
11888,N/A - From RDC,Air,N/A - From RDC,4-Mar-08,4-Mar-08,4-Mar-08
11890,N/A - From RDC,Air,N/A - From RDC,17-Apr-08,17-Apr-08,17-Apr-08
11995,N/A - From RDC,Truck,N/A - From RDC,4-Sep-09,4-Sep-09,4-Sep-09
11891,N/A - From RDC,Air,N/A - From RDC,23-Jun-08,23-Jun-08,23-Jun-08
11892,N/A - From RDC,Air,N/A - From RDC,23-Apr-08,23-Apr-08,23-Apr-08
11893,N/A - From RDC,Air,N/A - From RDC,21-Mar-08,21-Mar-08,21-Mar-08
11894,N/A - From RDC,Truck,N/A - From RDC,12-Mar-08,12-Mar-08,12-Mar-08
11895,N/A - From RDC,Air,N/A - From RDC,9-May-08,9-May-08,9-May-08
11897,N/A - From RDC,Air,N/A - From RDC,17-Apr-08,17-Apr-08,17-Apr-08
11899,N/A - From RDC,Air,N/A - From RDC,14-Apr-08,14-Apr-08,14-Apr-08
11900,N/A - From RDC,Truck,N/A - From RDC,8-Apr-08,8-Apr-08,8-Apr-08
11902,N/A - From RDC,Truck,N/A - From RDC,3-Jun-08,3-Jun-08,3-Jun-08
11903,N/A - From RDC,Air,N/A - From RDC,9-Sep-08,9-Sep-08,9-Sep-08
11904,N/A - From RDC,Air,N/A - From RDC,20-Oct-08,20-Oct-08,20-Oct-08
11905,N/A - From RDC,Truck,N/A - From RDC,19-Nov-08,19-Nov-08,19-Nov-08
11906,N/A - From RDC,Truck,N/A - From RDC,15-Dec-08,15-Dec-08,15-Dec-08
11907,N/A - From RDC,Air,N/A - From RDC,7-Aug-08,7-Aug-08,7-Aug-08
11908,N/A - From RDC,Air,N/A - From RDC,7-Aug-08,7-Aug-08,7-Aug-08
11909,N/A - From RDC,Air,N/A - From RDC,18-Aug-08,18-Aug-08,18-Aug-08
11910,N/A - From RDC,Air,N/A - From RDC,31-Aug-08,31-Aug-08,31-Aug-08
11913,N/A - From RDC,Air,N/A - From RDC,20-Mar-09,20-Mar-09,20-Mar-09
11914,N/A - From RDC,Air,N/A - From RDC,26-Aug-08,26-Aug-08,26-Aug-08
11916,N/A - From RDC,Air,N/A - From RDC,17-Nov-08,17-Nov-08,17-Nov-08
11917,N/A - From RDC,Air,N/A - From RDC,28-Sep-08,28-Sep-08,28-Sep-08
11918,N/A - From RDC,Air,N/A - From RDC,10-Oct-08,10-Oct-08,10-Oct-08
11919,N/A - From RDC,Truck,N/A - From RDC,1-Dec-08,1-Dec-08,1-Dec-08
11920,N/A - From RDC,Truck,N/A - From RDC,5-Nov-08,5-Nov-08,5-Nov-08
